investigation_type,event_date,location,country,injury_severity,aircraft_damage,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,primary_key,year,month
Accident,1990-06-14,"HARRISON, NY",United States,Fatal,Destroyed,Cessna,337G,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,NYC90FA129_N72476,1990,06
Accident,1990-06-14,"VRIESLAND, MI",United States,Fatal,Destroyed,Vanek,300,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI90DEM04_N359VE,1990,06
Accident,1990-06-15,"BERLIN, MA",United States,Fatal,Destroyed,Aerodyne,VECTOR 727 SENIOR,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,NYC90DNE03_NONE,1990,06
Accident,1990-06-15,"CHALLIS, ID",United States,Fatal,Destroyed,Cessna,TU206G,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,DEN90FA135_N7582N,1990,06
Accident,1990-06-15,"CHARLESTON, WV",United States,Fatal,Destroyed,Mooney,M20E,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,BFO90FA057_N3260F,1990,06
Accident,1990-06-15,"DANBURY, CT",United States,Fatal,Substantial,Consolidated aeronautics inc.,LA-4-200,No,1.0,Reciprocating,Personal,One or More,One or More,One or More,Unknown,VMC,Landing,Probable Cause,NYC90FA130_N76KK,1990,06
Accident,1990-06-15,"CEDAR RAPIDS, IA",United States,Fatal,Substantial,Bell,47G-3B1,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,MKC90FA130_N67223,1990,06
Accident,1990-06-16,"BRAINARD, NE",United States,Fatal,Destroyed,K. w. jeffers,VARIEZE,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,MKC90DCJ01_N3KJ,1990,06
Accident,1990-06-16,"NEWLAND, NC",United States,Fatal,Destroyed,Cessna,182E,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,ATL90FA132_N9244X,1990,06
Accident,1990-06-17,"OKLAHOMA CITY, OK",United States,Fatal,Destroyed,Sukhoi,SU-26MX,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,FTW90FA120_N26TJ,1990,06
Accident,1990-06-18,"BOSSIER CITY, LA",United States,Fatal,Destroyed,Piper,PA-28-140,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,FTW90FA119_N6767W,1990,06
Accident,1990-06-19,"GREENVILLE, ME",United States,Fatal,Destroyed,Piper,PA-28-161,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Maneuvering,Probable Cause,NYC90FA135_N44897,1990,06
Accident,1990-06-19,"PELL CITY, AL",United States,Fatal,Substantial,Breezy,MRU,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,ATL90DKJ06_N7ZS,1990,06
Accident,1990-06-21,"LAUREL, MT",United States,Fatal,Destroyed,Piper,PA-18,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,DEN90FA139_N9926D,1990,06
Accident,1990-06-22,"MEADVILLE, PA",United States,Fatal,Destroyed,Bell,47D1,No,1.0,Reciprocating,Aerial Application,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC90DGM02_N310A,1990,06
Accident,1990-06-23,"ABILENE, TX",United States,Fatal,Destroyed,North american,P-51D,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,FTW90DQG03_N12700,1990,06
Accident,1990-06-23,"ERIE, ND",United States,Fatal,Destroyed,Eugene n. rausch,RV-4,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,DEN90DTG02_N319ER,1990,06
Accident,1990-06-24,"HAGERSTOWN, IN",United States,Fatal,Destroyed,Cessna,152,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Takeoff,Probable Cause,CHI90FA161_N4840B,1990,06
Accident,1990-06-25,"AIALAK BAY, AK",United States,Fatal,Destroyed,Cessna,207A,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,ANC90FA101_N9985M,1990,06
Accident,1990-06-26,"PANAMA CITY, FL",United States,Fatal,Destroyed,Piper,PA-31,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,MIA90FA145_N18PA,1990,06
Accident,1990-06-26,"DALLAS, TX",United States,Fatal,Destroyed,Bellanca,17-30A,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,FTW90FA125_N6608V,1990,06
Accident,1990-06-26,"LAKEVILLE, MI",United States,Fatal,Destroyed,Piper,PA-46-310P,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,CHI90MA162_N315RC,1990,06
Accident,1990-06-29,"HOMEDALE, ID",United States,Fatal,Substantial,Taylorcraft,BC 12-D,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,DEN90FA149_N5071M,1990,06
Accident,1990-06-30,"GLACIER, WA",United States,Fatal,Substantial,Aerospatiale,AS350B,No,1.0,Turbo Shaft,Unknown,One or More,Zero,Zero,One or More,VMC,Standing,Probable Cause,SEA90FA115_N101FW,1990,06
Accident,1990-06-30,"GROTON, CT",United States,Fatal,Substantial,Boeing,A75L3,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC90LA143_N1205V,1990,06
Accident,1990-07-01,"BUFFALO, NY",United States,Fatal,Destroyed,North american,AT-6,No,1.0,Reciprocating,Other Work Use,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC90LA142_N44ZZ,1990,07
Accident,1990-07-01,"LAKE HAVASU, AZ",United States,Fatal,Destroyed,Cessna,177,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,LAX90FA235_N2307Y,1990,07
Accident,1990-07-01,"IRON MOUNTAIN, MI",United States,Fatal,Destroyed,Oo-culley,OSPREY,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,CHI90DEM05_N176,1990,07
Accident,1990-07-01,"FLORENCE, AL",United States,Fatal,Destroyed,Piper,PA-38-112,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ATL90FA139B_N2437K,1990,07
Accident,1990-07-01,"FLORENCE, AL",United States,Fatal,Destroyed,Piper,PA-38-112,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,ATL90FA139A_N2409K,1990,07
Accident,1990-07-01,"ILIAMNA, AK",United States,Fatal,Substantial,Cessna,185,No,1.0,Reciprocating,Personal,One or More,One or More,One or More,One or More,VMC,Takeoff,Probable Cause,ANC90FA105_N185KA,1990,07
Accident,1990-07-02,"ASHFORD, WA",United States,Fatal,Destroyed,Cessna,T210L,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,IMC,Climb,Probable Cause,SEA90FA122_N59291,1990,07
Accident,1990-07-03,"AVALON, CA",United States,Fatal,Destroyed,Cessna,172N,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX90FA244_N2810E,1990,07
Accident,1990-07-05,"COLDFOOT, AK",United States,Fatal,Destroyed,Piper,PA-28-180,No,1.0,Reciprocating,Business,One or More,One or More,Zero,Zero,VMC,Descent,Probable Cause,ANC90LA112_N6374J,1990,07
Accident,1990-07-06,"SAN ANTONIO, TX",United States,Fatal,Unknown,Bell,206B,No,1.0,Turbo Shaft,Other Work Use,One or More,Zero,Zero,One or More,VMC,Maneuvering,Probable Cause,FTW90LA133_N3894L,1990,07
Accident,1990-07-06,"IOLA, WI",United States,Fatal,Destroyed,Cessna,177B,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,CHI90DEP06_N30666,1990,07
Accident,1990-07-07,"NEW BRAUNFELS, TX",United States,Fatal,Destroyed,Mingess-bennett,M30,Yes,1.0,Reciprocating,Unknown,One or More,Zero,Zero,One or More,VMC,Maneuvering,Probable Cause,FTW90FA138A_N97RJ,1990,07
Accident,1990-07-07,"NEW BRAUNFELS, TX",United States,Fatal,Substantial,Cassuit,11M,Yes,1.0,Reciprocating,Unknown,One or More,Zero,Zero,One or More,VMC,Maneuvering,Probable Cause,FTW90FA138B_N911HG,1990,07
Accident,1990-07-09,"PRINEVILLE, OR",United States,Fatal,Destroyed,Piper,PA-32RT-300T,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,SEA90FA129_N30511,1990,07
Accident,1990-07-09,"LANETT, AL",United States,Fatal,Substantial,Cessna,150G,No,1.0,Reciprocating,Positioning,One or More,Zero,Zero,One or More,VMC,Takeoff,Probable Cause,ATL90FA141_N2947S,1990,07
Accident,1990-07-11,"BOULDER CITY, NV",United States,Fatal,Destroyed,Larsen charles bennett,PHOENIX VENDETTA LS,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,SEA90LA130_N44PV,1990,07
Accident,1990-07-11,"ASHTON, IL",United States,Fatal,Destroyed,Piper,PA-32R-301T,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Cruise,Probable Cause,CHI90FA174_N43515,1990,07
Accident,1990-07-12,"PINON, AZ",United States,Fatal,Destroyed,Cessna,T210N,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Landing,Probable Cause,LAX90FA252_N5393A,1990,07
Accident,1990-07-12,"HETTINGER, ND",United States,Fatal,Destroyed,Cessna,150L,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,DEN90FA161_N11580,1990,07
Accident,1990-07-12,"OGDEN, UT",United States,Fatal,Destroyed,Cessna,P210R,No,1.0,Reciprocating,Positioning,One or More,One or More,Zero,Zero,VMC,Climb,Probable Cause,DEN90FA159_N6203A,1990,07
Accident,1990-07-12,"DISPUTANTA, VA",United States,Fatal,Destroyed,Beech,P35,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Cruise,Probable Cause,BFO90FA063_N9726Y,1990,07
Accident,1990-07-14,"CORONA, CA",United States,Fatal,Destroyed,Selstad,VARI-EZE,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX90DUG08_N1336K,1990,07
Accident,1990-07-14,"GRAND MARAIS, MN",United States,Fatal,Destroyed,Piper,PA-28-140,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,CHI90FA185_N6146W,1990,07
Accident,1990-07-14,"AUGUSTA, ME",United States,Fatal,Substantial,Cessna,U206F,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Landing,Probable Cause,NYC90LA160_N8514Q,1990,07
Accident,1990-07-15,"GARFIELD, CO",United States,Fatal,Destroyed,Piper,PA-28-161,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Maneuvering,Probable Cause,FTW90FA141_N8102C,1990,07
Accident,1990-07-15,"FRUITDALE, AL",United States,Fatal,Destroyed,Cessna,305A,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ATL90FA144_N5301G,1990,07
Accident,1990-07-18,"MAYER, MN",United States,Fatal,Destroyed,North american,P-51D,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Descent,Probable Cause,CHI90DER02_N512ED,1990,07
Accident,1990-07-20,"SANTEE, CA",United States,Fatal,Destroyed,Beech,B36TC,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Climb,Probable Cause,LAX90FA260_N72035,1990,07
Accident,1990-07-21,"HEARNE, TX",United States,Fatal,Destroyed,Bensen,B-8M,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,FTW90DRA07_N130MP,1990,07
Accident,1990-07-22,"YOUNGSVILLE, LA",United States,Fatal,Destroyed,De havilland,DH-82A,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Takeoff,Probable Cause,FTW90DRD13_N5984,1990,07
Accident,1990-07-22,"FOWLER, CO",United States,Fatal,Destroyed,Olsen,PURSUIT,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,DEN90DTE04_N23GG,1990,07
Accident,1990-07-23,"APPLE VALLEY, CA",United States,Fatal,Destroyed,Piper,PA-28-151,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,LAX90FA265_N41455,1990,07
Accident,1990-07-23,"PLYMOUTH, MI",United States,Fatal,Destroyed,Piper,PA-60-600,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,CHI90FA190B_N8060J,1990,07
Accident,1990-07-23,"PLYMOUTH, MI",United States,Fatal,Destroyed,Piper,PA-28,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,CHI90FA190A_N55354,1990,07
Accident,1990-07-24,"HINCKLEY, IL",United States,Fatal,Destroyed,Piper,PA-38,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI90FA193_N2508D,1990,07
Accident,1990-07-25,"LINCH, WY",United States,Fatal,Destroyed,"Wheeler technology, inc.",FT-210,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,SEA90FA146_N210EX,1990,07
Accident,1990-07-25,"GT. BARRINGTON, MA",United States,Fatal,Destroyed,Lake,LA-4-200,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Takeoff,Probable Cause,NYC90FA171_N8011M,1990,07
Accident,1990-07-25,"SOMMERSET, LA",United States,Fatal,Destroyed,Grumman,G-164A,No,1.0,Reciprocating,Aerial Application,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,FTW90DRD14_N7854,1990,07
Accident,1990-07-25,"OSHKOSH, WI",United States,Fatal,Destroyed,"Custom aerotech, inc.",WHITE LIGHTNING,Yes,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI90FA197_N7147W,1990,07
Accident,1990-07-26,"TAHLEQUAH, OK",United States,Fatal,Destroyed,Robinson,R22B,No,1.0,Reciprocating,Public Aircraft,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,FTW90GA146_N20K,1990,07
Accident,1990-07-26,"HAMBURG, PA",United States,Fatal,Substantial,Snyder,MA-5 CHARGER,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,NYC90DHA02_N96CS,1990,07
Accident,1990-07-26,"SAN JOAQUIN, CA",United States,Fatal,Substantial,Air tractor,AT-401,No,1.0,Reciprocating,Aerial Application,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX90DVA07_N7315S,1990,07
Accident,1990-07-28,"NORTH ANDOVER, MA",United States,Fatal,Destroyed,Piper,PA-23-250,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Go-around,Probable Cause,NYC90FA176_N333EP,1990,07
Accident,1990-07-28,"CONWAY, SC",United States,Fatal,Destroyed,Piper,PA-18A,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ATL90FA150_N2789P,1990,07
Accident,1990-07-29,"LEAVENWORTH, WA",United States,Fatal,Destroyed,Piper,PA-22-150,No,1.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Takeoff,Probable Cause,SEA90FA149_N9978D,1990,07
Accident,1990-07-29,"SPRINGFIELD, NJ",United States,Fatal,Destroyed,Grumman,AA-1B,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC90FA179_N1429R,1990,07
Accident,1990-07-31,"EAST JORDAN, MI",United States,Fatal,Destroyed,Pitts,SA-1,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI90DEM07_N15Z,1990,07
Accident,1990-08-01,"BAKER HILL, AL",United States,Fatal,Destroyed,Cessna,150J,No,1.0,Reciprocating,Aerial Observation,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,MIA90FA163_N60518,1990,08
Accident,1990-08-02,"OSHKOSH, WI",United States,Fatal,Destroyed,Boeing,A75N1,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI90FA212_N25400,1990,08
Accident,1990-08-02,"SOUTHPORT, NC",United States,Fatal,Destroyed,Piper,PA-18,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ATL90FA153_N9239T,1990,08
Accident,1990-08-02,"AMHERST, NE",United States,Fatal,Substantial,Cessna,A188B,No,1.0,Reciprocating,Aerial Application,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI90DCJ01_N84524,1990,08
Accident,1990-08-03,"PALMER TOWNSHIP, PA",United States,Fatal,Destroyed,Cessna,150L,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC90FA181_N18030,1990,08
Accident,1990-08-04,"DONNYBROOK, ND",United States,Fatal,Destroyed,Cessna,150L,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI90FA214_N10094,1990,08
Accident,1990-08-04,"40 SE BETTLES, AK",United States,Fatal,Destroyed,Helio,COURIER H-295,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,ANC90FA134_N6493V,1990,08
Accident,1990-08-05,"HYDEN, KY",United States,Fatal,Destroyed,Cessna,A152,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Cruise,Probable Cause,BFO90LA072_N4728A,1990,08
Accident,1990-08-05,"SPRINGFIELD, IL",United States,Fatal,Substantial,Pitts,S2B,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,CHI90DEV07_N260RM,1990,08
Accident,1990-08-06,"LEESVILLE, LA",United States,Fatal,Destroyed,Cessna,150L,No,1.0,Reciprocating,Aerial Observation,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,FTW90FA152_N10472,1990,08
Accident,1990-08-06,"HOLLAND, MI",United States,Fatal,Destroyed,Cessna,150L,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,CHI90DEM08_N741MF,1990,08
Accident,1990-08-07,"CALIF VALLEY, CA",United States,Fatal,Destroyed,Illi,THUNDER GULL,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX90DVM03_N2223E,1990,08
Accident,1990-08-07,"MINONK, IL",United States,Fatal,Destroyed,Pietenpol,AIR CAMPER,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI90DEV09_N535CG,1990,08
Accident,1990-08-09,"GREENWOOD, SC",United States,Fatal,Destroyed,Beech,E18S,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,ATL90FA157_N563W,1990,08
Accident,1990-08-11,"TUMWATER, WA",United States,Fatal,Destroyed,Vaden,SA102 CAVALIER,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,SEA90LA162_N70JV,1990,08
Accident,1990-08-11,"HUNTERSVILLE, NC",United States,Fatal,Destroyed,Erco,415-C,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,MIA90FA168_N2436H,1990,08
Accident,1990-08-11,"LOCUST GROVE, GA",United States,Fatal,Destroyed,North american,T-6G,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ATL90FA158_N9871C,1990,08
Accident,1990-08-12,"WRANGELL, AK",United States,Fatal,Destroyed,Cessna,A185F,No,1.0,Reciprocating,Unknown,One or More,One or More,Zero,Zero,VMC,Maneuvering,Probable Cause,SEA90FA163_N5317R,1990,08
Accident,1990-08-12,"WEBSTER, WI",United States,Fatal,Destroyed,Mooney,M20C,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,CHI90DER06_N9468V,1990,08
Accident,1990-08-12,"CATHEDRAL RAPID, AK",United States,Fatal,Destroyed,Piper,PA-12,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ANC90LA190_N92512,1990,08
Accident,1990-08-12,"ANIAK, AK",United States,Fatal,Substantial,Piper,PA-18-150,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,ANC90LA143_N3946Z,1990,08
Accident,1990-08-14,"SALTAIRE, NY",United States,Fatal,Destroyed,Bellanca,7GCAA,No,1.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC90FA192_N4190Y,1990,08
Accident,1990-08-14,"KEWAUNEE, WI",United States,Fatal,Destroyed,Cessna,172M,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Probable Cause,CHI90FAMS3_N9529H,1990,08
Accident,1990-08-14,"RIDGEWAY, VA",United States,Fatal,Destroyed,Cessna,150G,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Go-around,Probable Cause,BFO90FA070_N459AE,1990,08
Accident,1990-08-14,"KENAI, AK",United States,Fatal,Destroyed,Cessna,A150,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,ANC90FA146_N8345M,1990,08
Accident,1990-08-16,"AKRON, AL",United States,Fatal,Destroyed,Neal,CHRISTEN EAGLE II,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,MIA90FA171_N3RN,1990,08
Accident,1990-08-16,"OSCEOLA, AR",United States,Fatal,Destroyed,Grumman,G164A,No,1.0,Reciprocating,Aerial Application,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,FTW90DPG09_N7864,1990,08
Accident,1990-08-17,"SANTA FE, NM",United States,Fatal,Destroyed,Beech,J35,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Go-around,Probable Cause,DEN90FA170_N21CS,1990,08
Accident,1990-08-18,"WATERTOWN, WI",United States,Fatal,Destroyed,Piper,PA-32R-300,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,CHI90FA236_N4070Q,1990,08
Accident,1990-08-18,"HOWELL, MI",United States,Fatal,Destroyed,Cessna,180,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,CHI90FA235_N4547B,1990,08
Accident,1990-08-18,"HAMILTON, OH",United States,Fatal,Substantial,Trice,PITTS SPECIAL S-1S,Yes,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,NYC90DEG02_N40X,1990,08
Accident,1990-08-19,"KALISPELL, MT",United States,Fatal,Destroyed,Piper,PA-30-160,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Landing,Probable Cause,SEA90FA165_N8556Y,1990,08
Accident,1990-08-19,"LONG BEACH, CA",United States,Fatal,Destroyed,Cessna,172P,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,LAX90FA292B_N114RJ,1990,08
Accident,1990-08-19,"LONG BEACH, CA",United States,Fatal,Destroyed,Piper,PA-28RT-201,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,LAX90FA292A_N3054N,1990,08
Accident,1990-08-19,"MARANA, AZ",United States,Fatal,Destroyed,Christen/walter,CHRISTEN EAGLE II,Yes,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX90DUJ06_N3272U,1990,08
Accident,1990-08-19,"ONANCOCK, VA",United States,Fatal,Substantial,Cessna,172RG,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,BFO90DID01_N6599R,1990,08
Accident,1990-08-21,"ADA, OK",United States,Fatal,Destroyed,Aerospatiale/socata,TB-10,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,FTW90FA160_N20AZ,1990,08
Accident,1990-08-23,"HOUSTON, TX",United States,Fatal,Destroyed,Grumman,G-159,No,2.0,Turbo Prop,Executive/corporate,One or More,One or More,One or More,Zero,VMC,Takeoff,Probable Cause,FTW90MA161_N80RD,1990,08
Accident,1990-08-23,"TUCSON, AZ",United States,Fatal,Substantial,Stits,SA6B,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,LAX90DUJ09_N4203,1990,08
