investigation_type,event_date,location,country,injury_severity,aircraft_damage,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,primary_key,year,month
Accident,1996-11-30,"MANSFIELD, OH",United States,Fatal,Destroyed,Aero commander,681,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,IAD97FA025_N9129N,1996,11
Accident,1996-12-09,"BOISE, ID",United States,Fatal,Destroyed,Douglas,DC-3C,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,SEA97FA034_N75142,1996,12
Accident,1996-12-12,"PENN YAN, NY",United States,Fatal,Destroyed,Mbb,BO-105CBS,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,IMC,Climb,Probable Cause,IAD97FA032_N90750,1996,12
Accident,1996-12-22,"NARROWS, VA",United States,Fatal,Destroyed,Douglas,DC-8-63F,No,4.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,DCA97MA016_N827AX,1996,12
Accident,1996-12-24,"DORCHESTER, NH",United States,Fatal,Destroyed,Learjet,35A,No,2.0,Turbo Jet,Positioning,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,NYC97FA194_N388LS,1996,12
Accident,1997-01-02,"CHESAPEAKE, VA",United States,Fatal,Destroyed,Aerostar,601P,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,IAD97FA039_N3CD,1997,01
Accident,1997-01-09,"MONROE, MI",United States,Fatal,Destroyed,Embraer,EMB-120RT,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,DCA97MA017_N265CA,1997,01
Accident,1997-01-29,"SPARREVOHN, AK",United States,Fatal,Destroyed,De havilland,DHC-4A,No,2.0,Reciprocating,Unknown,One or More,One or More,Zero,Zero,VMC,Cruise,Probable Cause,ANC97FA024_N702SC,1997,01
Accident,1997-03-14,"LENA, LA",United States,Fatal,Destroyed,Mbb,BO-105S,No,2.0,Turbo Shaft,Positioning,One or More,One or More,Zero,Zero,IMC,Maneuvering,Probable Cause,FTW97FA121_N7161J,1997,03
Accident,1997-03-15,"NEWTON, WI",United States,Fatal,Destroyed,Douglas,DC-3C/BT-67R,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,CHI97FA084A_TZ389,1997,03
Accident,1997-03-25,"NUNAPITCHUK, AK",United States,Fatal,Destroyed,Short brothers,SC7,No,2.0,Turbo Prop,Positioning,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,ANC97FA037A_N451SA,1997,03
Accident,1997-03-27,"JAMAICA, NY",United States,Fatal,Unknown,Lockheed,L-1011,No,3.0,Turbo Jet,Unknown,One or More,Zero,Zero,One or More,VMC,Taxi,Probable Cause,NYC97LA064_N762DA,1997,03
Accident,1997-04-04,"GRIFFIN, GA",United States,Fatal,Destroyed,Douglas,C54A-DC,No,4.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,ATL97FA057_N83FA,1997,04
Accident,1997-04-15,"NEW YORK, NY",United States,Fatal,Destroyed,Eurocopter,MBB-BK117-B2,No,2.0,Turbo Shaft,Executive/corporate,One or More,One or More,One or More,Zero,VMC,Takeoff,Probable Cause,NYC97FA076_N909CP,1997,04
Accident,1997-04-20,"BLANDBURG, PA",United States,Fatal,Destroyed,Lockheed,PV2,No,2.0,Reciprocating,Aerial Application,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,IAD97FA065_N6856C,1997,04
Accident,1997-04-27,"KLAMMATH FALLS, OR",United States,Fatal,Substantial,"Smith, ted aerostar",AEROSTAR 601P,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,SEA97FA094_N30LL,1997,04
Accident,1997-05-04,"DENVER, CO",United States,Fatal,Unknown,Boeing,737-201,No,2.0,Turbo Jet,Unknown,Unknown,One or More,Unknown,One or More,VMC,Standing,Probable Cause,FTW97LA177_N217US,1997,05
Accident,1997-05-21,"INDIANAPOLIS, IN",United States,Fatal,Unknown,Aerospatiale,AS-365-N2,No,2.0,Turbo Shaft,Executive/corporate,One or More,Zero,Zero,One or More,VMC,Standing,Probable Cause,CHI97LA140_N653CN,1997,05
Accident,1997-06-06,"TILLAMOOK, OR",United States,Fatal,Destroyed,Lockheed,P-38L,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,SEA97FA130_N7973,1997,06
Accident,1997-06-10,"HOLLISTER, CA",United States,Fatal,Destroyed,Rockwell,OV-10A,No,2.0,Turbo Prop,Public Aircraft,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX97GA205_N94LM,1997,06
Accident,1997-08-06,"NIMITZ HILL, GU",United States,Fatal,Destroyed,Boeing,747-300,No,4.0,Turbo Fan,Unknown,One or More,One or More,Unknown,Unknown,IMC,Approach,Probable Cause,DCA97MA058_H7468,1997,08
Accident,1997-08-07,"MIAMI, FL",United States,Fatal,Destroyed,Douglas,DC-8-61,No,4.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,DCA97MA059_N27UA,1997,08
Accident,1997-09-06,"KETCHIKAN, AK",United States,Fatal,Destroyed,Aero commander,AC-500A,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,ANC97FA143_N543AN,1997,09
Accident,1997-11-08,"ELBERTA, AL",United States,Fatal,Minor,De havilland,DHC-6-6,No,2.0,Turbo Prop,Skydiving,One or More,Unknown,Unknown,One or More,VMC,Standing,Probable Cause,MIA98LA031_N1022S,1997,11
Accident,1997-12-12,"YAKIMA, WA",United States,Fatal,Destroyed,Aero commander,690A,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,SEA98FA023_N72VF,1997,12
Accident,1997-12-19,"BYERS, CO",United States,Fatal,Destroyed,Swearingen,SA226-T,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Climb,Probable Cause,FTW98FA073_N950TT,1997,12
Accident,1997-12-30,"WAYNE, IL",United States,Fatal,Destroyed,Mitsubishi,MU-2B-30,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,CHI98FA074_N999WB,1997,12
Accident,1998-01-10,"ENNIS, TX",United States,Fatal,Destroyed,Aero commander,500-B,No,2.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,IMC,Climb,Probable Cause,FTW98FA092_N556BW,1998,01
Accident,1998-01-11,"SANDY, UT",United States,Fatal,Destroyed,Bell,222UT,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,FTW98FA093_N222UH,1998,01
Accident,1998-01-13,"HOUSTON, TX",United States,Fatal,Destroyed,Gates learjet,25B,No,2.0,Turbo Jet,Positioning,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,FTW98MA096_N627WS,1998,01
Accident,1998-01-21,"DELRAY BEACH, FL",United States,Fatal,Destroyed,Twin commander acft. corp.,695A,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,ATL98FA036_N269M,1998,01
Accident,1998-02-11,"MORGAN HILL, CA",United States,Fatal,Substantial,Boeing,CH-47D,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,One or More,VMC,Cruise,Probable Cause,LAX98FA086B_ARNG,1998,02
Accident,1998-02-11,"BEAUMONT, TX",United States,Fatal,Substantial,Embraer,145-ER,No,2.0,Turbo Jet,Instructional,Unknown,One or More,One or More,One or More,VMC,Takeoff,Probable Cause,FTW98MA126_N14931,1998,02
Accident,1998-03-06,"MEMPHIS, TN",United States,Fatal,Unknown,Douglas,DC-10-30F,No,3.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Standing,Probable Cause,MIA98LA096_N303FE,1998,03
Accident,1998-04-10,"MAPLETON, ME",United States,Fatal,Destroyed,Aerostar,600A,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,NYC98FA092_N7527S,1998,04
Accident,1998-04-29,"XENIA, OH",United States,Fatal,Destroyed,Hispano aviacion,HA200B SAETA,No,2.0,Turbo Jet,Personal,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,NYC98LA104_N9108Q,1998,04
Accident,1998-05-16,"VERNON, TX",United States,Fatal,Destroyed,Beagle aircraft,B-206,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,FTW98FA216_N1885S,1998,05
Accident,1998-06-16,"HELENA, MT",United States,Fatal,Destroyed,Aero commander,680FL,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,SEA98FA100_N446JR,1998,06
Accident,1998-06-27,"RESERVE, NM",United States,Fatal,Destroyed,Lockheed,SP-2H,No,2.0,Reciprocating,Public Aircraft,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,FTW98GA286_N14835,1998,06
Accident,1998-07-07,"ST. GEORGE, AK",United States,Fatal,Destroyed,Swearingen,SA-26AT,No,2.0,Turbo Prop,Positioning,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,ANC98FA091_N501FS,1998,07
Accident,1998-07-18,"YUCCA VALLEY, CA",United States,Fatal,Destroyed,Sikorsky,CH-54A,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,LAX98FA236_N64KL,1998,07
Accident,1998-07-18,"FLORENCE, KS",United States,Fatal,Destroyed,North american,NA-265-80,No,2.0,Turbo Jet,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,CHI98MA260_N547JL,1998,07
Accident,1998-08-02,"OSHKOSH, WI",United States,Fatal,Destroyed,Hispano aviacion,A10B-37,No,2.0,Turbo Jet,Personal,One or More,One or More,Zero,Zero,VMC,Approach,Probable Cause,CHI98FA288_N2741P,1998,08
Accident,1998-08-20,"SPENCER, IA",United States,Fatal,Destroyed,Bell,222,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,VMC,Descent,Probable Cause,CHI98FA323_N30SV,1998,08
Accident,1998-08-28,"EL PASO, TX",United States,Fatal,Substantial,Dassault,FALCON DA-20,No,2.0,Turbo Fan,Unknown,Unknown,One or More,One or More,Unknown,VMC,Takeoff,Probable Cause,FTW98FA376_N126R,1998,08
Accident,1998-09-04,"MARIETTA, PA",United States,Fatal,Destroyed,"Smith, ted aerostar",TS-600,No,2.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,NYC98FA179_N600JB,1998,09
Accident,1998-10-01,"PALM SPRINGS, CA",United States,Fatal,Destroyed,Aero commander,680 FPL,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,LAX99FA001_N5YZ,1998,10
Accident,1998-10-05,"BANNING, CA",United States,Fatal,Destroyed,Grumman,TS-2A,No,2.0,Reciprocating,Public Aircraft,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX99GA005_N416DF,1998,10
Accident,1998-11-03,"MEMPHIS, TN",United States,Fatal,Minor,Saab-scania ab (saab),340A,No,2.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,One or More,VMC,Standing,Probable Cause,MIA99LA026_N325PX,1998,11
Accident,1998-11-04,"ROCK, KS",United States,Fatal,Destroyed,Mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,CHI99FA023_N5LN,1998,11
Accident,1999-01-13,"NEW YORK, NY",United States,Fatal,Unknown,Boeing,727-200,No,3.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Standing,Probable Cause,NYC99LA235_N785AT,1999,01
Accident,1999-01-30,"BELLEVIEW, FL",United States,Fatal,Destroyed,Aero commander,560A,No,2.0,Reciprocating,Personal,One or More,One or More,Zero,Zero,VMC,Approach,Probable Cause,ATL99FA046_N919VC,1999,01
Accident,1999-03-02,"SHELTON, WA",United States,Fatal,Unknown,Sikorsky,S-64E,No,2.0,Turbo Shaft,Other Work Use,One or More,Zero,Zero,One or More,VMC,Maneuvering,Probable Cause,SEA99LA038_N194AC,1999,03
Accident,1999-03-25,"LAUDERDALE LAKE, FL",United States,Fatal,Destroyed,Grumman,G-21A,No,2.0,Reciprocating,Instructional,One or More,One or More,Zero,Zero,VMC,Descent,Probable Cause,MIA99FA114_N5548A,1999,03
Accident,1999-04-01,"ST. CLAIR SHORE, MI",United States,Fatal,Destroyed,"Smith, ted aerostar",AEROSTAR 601P,No,2.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,CHI99FA227_N441CB,1999,04
Accident,1999-04-03,"INDIAN SPRINGS, NV",United States,Fatal,Destroyed,Mbb,B0-105CBS-4,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,IMC,Maneuvering,Probable Cause,LAX99FA137_N105HH,1999,04
Accident,1999-04-23,"RUIDOSO, NM",United States,Fatal,Destroyed,"Smith, ted aerostar",601P,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,DEN99FA066_N48MD,1999,04
Accident,1999-05-28,"HUNTINGTON BCH, CA",United States,Fatal,Destroyed,Mbb,BO 105LS A-3,No,2.0,Turbo Shaft,Executive/corporate,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,LAX99FA200_N811CE,1999,05
Accident,1999-06-01,"LITTLE ROCK, AR",United States,Fatal,Destroyed,Mcdonnell douglas,MD-82,No,2.0,Turbo Fan,Unknown,One or More,One or More,One or More,One or More,IMC,Landing,Probable Cause,DCA99MA060_N215AA,1999,06
Accident,1999-06-14,"JACKSON, KY",United States,Fatal,Destroyed,Sikorsky,S-76A,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,NYC99FA140_N2743E,1999,06
Accident,1999-07-17,"FRESNO, TX",United States,Fatal,Destroyed,Mbb,BK-117-B2,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,FTW99FA192_N110HH,1999,07
Accident,1999-07-23,"BETHANY, OK",United States,Fatal,Destroyed,"Smith, ted aerostar",AEROSTAR 601P,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,FTW99FA199_N345LS,1999,07
Accident,1999-07-28,"LITTLE ROCK, AR",United States,Fatal,Minor,Aerospatiale,ATR-42-500,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,One or More,VMC,Standing,Probable Cause,FTW99FA201_N14451,1999,07
Accident,1999-10-05,"WILLIAMSTOWN, MA",United States,Fatal,Destroyed,Raytheon corporate jets,BE-200,No,2.0,Turbo Prop,Positioning,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,NYC00FA006_N208MS,1999,10
Accident,1999-10-16,"ELKO, NV",United States,Fatal,Unknown,Sikorsky,CH-54A,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,One or More,VMC,Standing,Probable Cause,LAX00LA018_N9125M,1999,10
Accident,1999-10-25,"ABERDEEN, SD",United States,Fatal,Destroyed,Learjet,35,No,2.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,DCA00MA005_N47BA,1999,10
Accident,1999-11-21,"AVALON, CA",United States,Fatal,Destroyed,"Smith, ted aerostar",AEROSTAR 600,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX00LA038_N97CC,1999,11
Accident,1999-12-12,"GOULDSBORO, PA",United States,Fatal,Destroyed,Israel aircraft industries,1124A,No,2.0,Turbo Fan,Personal,One or More,Zero,Zero,Zero,VMC,Descent,Probable Cause,NYC00MA048_N50PL,1999,12
Accident,1999-12-22,"GEORGETOWN, SC",United States,Fatal,Destroyed,Aero commander,500,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,MIA00FA058_N6261B,1999,12
Accident,2000-01-10,"COATESVILLE, PA",United States,Fatal,Destroyed,Aerostar,601P,No,2.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,NYC00FA064_N905DK,2000,01
Accident,2000-01-22,"San Antonio, TX",United States,Fatal,Destroyed,Mitsubishi,MU-2B-26A,No,2.0,Turbo Prop,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,FTW00FA070_N386TM,2000,01
Accident,2000-01-31,"Port Hueneme, CA",United States,Fatal,Destroyed,Douglas,MD-83,No,2.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,DCA00MA023_N963AS,2000,01
Accident,2000-02-11,"LEWISTON, ID",United States,Fatal,Destroyed,Mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,CHI00FA070_N152BK,2000,02
Accident,2000-02-16,"RANCHO CORDOVA, CA",United States,Fatal,Destroyed,Douglas,DC-8-71F,No,4.0,Turbo Fan,Unknown,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,DCA00MA026_N8079U,2000,02
Accident,2000-03-05,"BURBANK, CA",United States,Fatal,Destroyed,Boeing,737-300,No,2.0,Turbo Fan,Unknown,Unknown,One or More,One or More,One or More,VMC,Landing,Probable Cause,DCA00MA030_N668SW,2000,03
Accident,2000-03-10,"DALHART, TX",United States,Fatal,Destroyed,Eurocopter,BO105S-CBS-5,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,IMC,Maneuvering,Probable Cause,FTW00FA091_N335T,2000,03
Accident,2000-03-19,"Snelling, CA",United States,Fatal,Destroyed,Bell,212,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,LAX00FA130_N415B,2000,03
Accident,2000-04-05,"MARIANNA, FL",United States,Fatal,Destroyed,Learjet,35A,No,2.0,Turbo Fan,Instructional,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,MIA00FA129_N86BE,2000,04
Accident,2000-04-09,"SAN JOAQUIN, CA",United States,Fatal,Destroyed,Fouga,6 CM 170,No,2.0,Turbo Jet,Personal,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX00FA148_N495F,2000,04
Accident,2000-04-17,"RENO, NV",United States,Fatal,Destroyed,Grumman,US-2C,No,2.0,Reciprocating,Public Aircraft,One or More,Zero,Zero,Zero,VMC,Takeoff,Probable Cause,LAX00GA158_N7046U,2000,04
Accident,2000-04-25,"ST. PETERSBURG, FL",United States,Fatal,Destroyed,Eurocopter,BK117-A3,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,ATL00FA048_N428MB,2000,04
Accident,2000-04-30,"ESTES PARK, CO",United States,Fatal,Destroyed,"Smith, ted aerostar",AEROSTAR 601,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,DEN00FA086_N7421S,2000,04
Accident,2000-05-10,"KAUNAKAKAI, HI",United States,Fatal,Destroyed,Rockwell,NA-265-65,No,2.0,Turbo Fan,Executive/corporate,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,LAX00FA191_N241H,2000,05
Accident,2000-05-21,"Bear Creek Town, PA",United States,Fatal,Destroyed,British aerospace,J-3101,No,2.0,Turbo Prop,Unknown,One or More,Unknown,Unknown,Unknown,IMC,Approach,Probable Cause,DCA00MA052_N16EJ,2000,05
Accident,2000-06-23,"BOCA RATON, FL",United States,Fatal,Destroyed,Learjet,55,No,2.0,Turbo Fan,Positioning,One or More,Zero,Zero,Zero,VMC,Climb,Probable Cause,MIA00FA190A_N220JC,2000,06
Accident,2000-06-28,"SAN BERNADINO, CA",United States,Fatal,Unknown,Worldwide aero corp,AEROS-40B,No,2.0,Reciprocating,Instructional,One or More,Unknown,Unknown,One or More,VMC,Landing,Probable Cause,LAX00LA242_N819AC,2000,06
Accident,2000-07-19,"LINNEUS, ME",United States,Fatal,Destroyed,Grumman,G-159,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,NYC00MA201_CGNAK,2000,07
Accident,2000-07-21,"KAHULUI, MAUI, HI",United States,Fatal,Destroyed,Aerospatiale,AS 355F1,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,LAX00MA273_N510TG,2000,07
Accident,2000-07-31,"RALEIGH, NC",United States,Fatal,Destroyed,De havilland,DHC-6-200,No,2.0,Turbo Prop,Positioning,One or More,One or More,One or More,Unknown,VMC,Approach,Probable Cause,MIA00FA229_N201RH,2000,07
Accident,2000-08-13,"Cold Springs, NV",United States,Fatal,Destroyed,Bell,412,No,2.0,Turbo Shaft,Public Aircraft,One or More,Zero,Zero,Zero,VMC,Maneuvering,Probable Cause,LAX00GA297_N174EH,2000,08
Accident,2000-08-14,"IRONWOOD, MI",United States,Fatal,Destroyed,North american,NA-265-80,No,2.0,Turbo Jet,Business,One or More,One or More,Zero,Zero,VMC,Climb,Probable Cause,CHI00MA256_N85DW,2000,08
Accident,2000-08-26,"TEHACHAPI, CA",United States,Fatal,Destroyed,Cable-breigler,BG-12BD,Yes,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Approach,Probable Cause,LAX00LA312_N4458,2000,08
Accident,2000-10-06,"Edgartown, MA",United States,Fatal,Destroyed,Mitsubishi,MU-2B-26A,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Approach,Probable Cause,NYC01FA005_N60BT,2000,10
Accident,2000-10-10,"Wichita, KS",United States,Fatal,Destroyed,Canadair,CL600-2B16,No,2.0,Turbo Fan,Flight Test,One or More,One or More,Zero,Zero,VMC,Takeoff,Probable Cause,CHI01MA006_CFTBZ,2000,10
Accident,2000-10-16,"BURLINGTON, NC",United States,Fatal,Destroyed,Aerospatiale,AS-355-F2,No,2.0,Turbo Shaft,Ferry,One or More,Zero,Zero,Zero,VMC,Cruise,Probable Cause,MIA01FA006_N355DU,2000,10
Accident,2000-11-09,"FORT WAYNE, IN",United States,Fatal,Destroyed,Swearingen,SA226TC,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,IMC,Takeoff,Probable Cause,CHI01FA032_N731AC,2000,11
Accident,2000-11-20,"MIAMI, FL",United States,Fatal,Minor,Airbus industrie,A300B4-605R,No,2.0,Turbo Fan,Unknown,One or More,One or More,One or More,One or More,VMC,Climb,Probable Cause,MIA01FA029_N14056,2000,11
Accident,2000-11-26,"Boston, MA",United States,Fatal,Unknown,Boeing,767,No,2.0,Unknown,Unknown,Unknown,One or More,Unknown,Unknown,UNK,Descent,Probable Cause,IAD01LA110_EI-CRL,2000,11
Accident,2000-12-14,"SACRAMENTO, CA",United States,Fatal,Unknown,Dehavilland,DHC-6,No,2.0,Turbo Prop,Executive/corporate,One or More,Zero,Zero,One or More,VMC,Cruise,Probable Cause,LAX01FA059_N252SA,2000,12
Accident,2000-12-18,"West Mifflin, PA",United States,Fatal,Destroyed,Aerospatiale,SA365-N1,No,2.0,Turbo Shaft,Flight Test,Unknown,One or More,Unknown,One or More,VMC,Cruise,Probable Cause,NYC01LA059_N89SM,2000,12
Accident,2000-12-20,"KENAI, AK",United States,Fatal,Destroyed,Curtis-wright,C46A,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,IMC,Cruise,Probable Cause,ANC01FA026_N1419Z,2000,12
Accident,2000-12-27,"Boston, MA",United States,Fatal,Unknown,Boeing,767-300ER,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Taxi,Probable Cause,NYC01LA076_N155DL,2000,12
Accident,2001-01-14,"Troy, AL",United States,Fatal,Destroyed,Learjet,LJ-60,No,2.0,Turbo Jet,Executive/corporate,Unknown,One or More,Unknown,Unknown,VMC,Landing,Probable Cause,ATL01FA021_N1DC,2001,01
Accident,2001-01-23,"Unalaska, AK",United States,Fatal,Destroyed,Douglas,DC-3,No,2.0,Reciprocating,Unknown,One or More,Unknown,Unknown,Unknown,VMC,Climb,Probable Cause,ANC01FA033_N19454,2001,01
Accident,2001-01-28,"WURTSBORO, NY",United States,Fatal,Substantial,Schempp-hirth,Discus CS,No,0.0,Unknown,Personal,One or More,Unknown,Unknown,Unknown,VMC,Approach,Probable Cause,NYC01FA071_N814CU,2001,01
Accident,2001-02-08,"Beaver Island, MI",United States,Fatal,Destroyed,Swearingen,SA227-AT,No,2.0,Turbo Prop,Unknown,One or More,One or More,One or More,Unknown,IMC,Approach,Probable Cause,CHI01FA083_N318DH,2001,02
Accident,2001-02-25,"MONTEREY, CA",United States,Fatal,Unknown,Embraer,EMB-120,No,2.0,Turbo Prop,Unknown,Unknown,One or More,Unknown,One or More,VMC,Descent,Probable Cause,LAX01LA105_N288SW,2001,02
Accident,2001-02-28,"GRAND JUNCTION, CO",United States,Fatal,Destroyed,Bell,412SP,No,2.0,Turbo Shaft,Flight Test,One or More,Unknown,Unknown,Unknown,VMC,Descent,Probable Cause,DEN01FA058_N412SM,2001,02
Accident,2001-03-20,"EC 270, GM",United States,Fatal,Unknown,Sikorsky,SK-76A,No,2.0,Turbo Shaft,Unknown,One or More,Unknown,Unknown,One or More,VMC,Standing,Probable Cause,FTW01LA081_N376AL,2001,03
Accident,2001-03-23,"Memphis, TN",United States,Fatal,Unknown,Boeing,727-200,No,3.0,Turbo Jet,Unknown,Unknown,One or More,Unknown,One or More,VMC,Taxi,Probable Cause,ATL01LA041_N275US,2001,03
